4FUNMEDIA;18.00;18.00;17.60;18.00;442
4FUNMEDIA;18.60;18.70;18.20;18.20;8692
4FUNMEDIA;18.00;18.50;18.00;18.50;519
4FUNMEDIA;18.60;18.60;18.56;18.56;6127
4FUNMEDIA;18.55;18.59;18.55;18.56;914
4FUNMEDIA;18.60;18.60;18.35;18.35;242
4FUNMEDIA;18.70;18.70;18.22;18.29;452
4FUNMEDIA;18.25;18.29;18.25;18.27;789
4FUNMEDIA;18.29;18.29;18.27;18.27;109
4FUNMEDIA;18.29;18.36;18.02;18.30;3909
4FUNMEDIA;18.38;18.41;18.11;18.27;924
4FUNMEDIA;18.27;18.41;18.11;18.35;5710
4FUNMEDIA;18.41;18.41;18.41;18.41;3
4FUNMEDIA;18.41;18.41;18.35;18.39;404
4FUNMEDIA;18.41;18.68;18.31;18.68;11654
4FUNMEDIA;18.70;18.70;18.70;18.70;166
4FUNMEDIA;18.78;19.40;18.78;19.00;3501
4FUNMEDIA;19.03;19.27;19.03;19.27;18
4FUNMEDIA;19.24;19.24;19.00;19.00;5175
